sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
03508,2020,04,2020-04,bbc_radio4,covid,we're hopeful that it going to be as promising in humans and those with coronavirus.,neutral,0,0.9982890486717224
03509,2020,04,2020-04,bbc_radio4,covid,"around 20% of the world confirmed coronavirus infections are now the united states where more than 4,000 people have died.",negative,-1,0.9779516458511353
03510,2020,04,2020-04,bbc_radio4,covid,a quarter of those are in new york where refrigerated trucks are being used as temporary morgues and where hundreds of healthcare workers are now known to have tested positive for the virus.,negative,-1,0.9949796795845032
03511,2020,04,2020-04,bbc_radio4,covid,"it follows the grim outlook on the human cost of it all from the white house, where the coronavirus task force predicted between 100,000 and 240,000 deaths in the coming months.",negative,-1,0.9821218252182007
03512,2020,04,2020-04,bbc_radio4,covid,among them are 66 doctors who became infected while treating patients with coronavirus.,negative,-1,0.9968306422233582
03513,2020,04,2020-04,bbc_radio4,covid,"and deaths are still soaring among them 66 doctors, including roberto miletti, his friend antonio maggi of the rome medical association said the deaths were preventable.",negative,-1,0.940335214138031
03514,2020,04,2020-04,bbc_radio4,covid,"the number of confirmed cases has passed the 100,000 mark, but the infection rate is showing signs of slowing.",negative,-1,0.9887059926986694
03515,2020,04,2020-04,bbc_radio4,covid,"the business secretary, alex sharma, has insisted this evening that it is completely unacceptable if any banks are unfairly refusing to fund businesses in trouble because of coronavirus.",negative,-1,0.9859771728515625
03516,2020,04,2020-04,bbc_radio4,covid,perhaps one of the cruelest consequences of the social distancing rules is the impact on funeral services.,negative,-1,0.9980142116546631
03517,2020,04,2020-04,bbc_radio4,covid,"through the window of a family home in belfast, we spoke to fiona valely, who lost both her mother and father within hours of each other after they contracted coronavirus.",neutral,0,0.9906643629074097
03518,2020,04,2020-04,bbc_radio4,covid,"a practice in south wales has apologised after writing to patients with serious illnesses, asking them to complete a do not resuscitate form because of the coronavirus outbreak.",neutral,0,0.9941098690032959
03519,2020,04,2020-04,bbc_radio4,covid,"when the letter, khlinvi surgery in mysteg warned that if they did contract covid-19, they would be unlikely to be admitted to hospital and would almost certainly not get ventilator treatment.",negative,-1,0.9984779953956604
03520,2020,04,2020-04,bbc_radio4,covid,a woman has been fined more than £80 for breaching the new coronavirus restrictions.,negative,-1,0.9988614320755005
03521,2020,04,2020-04,bbc_radio4,covid,"under the coronavirus act, it illegal to fail to comply with the instructions of police officers without a reasonable excuse.",negative,-1,0.9957696199417114
03522,2020,04,2020-04,bbc_radio4,covid,the wimbledon tennis championships have been cancelled for the first time since the second world war because of coronavirus.,negative,-1,0.9991801381111145
03523,2020,04,2020-04,bbc_radio4,covid,"the prince of wales has praised what he called the marvellous people in the , who he says are battling heroically to save lives in intensive care and to contain the spread of coronavirus.",neutral,0,0.9987097978591919
03524,2020,04,2020-04,bbc_radio4,covid,"he made the remarks in a recorded message in support of age as he recovers from covid-19 at his home in scotland, but are called in aberdeenshire.",negative,-1,0.8944793343544006
03525,2020,04,2020-04,bbc_radio4,covid,"the government has disclosed that more than 2000 staff in england have now been tested for coronavirus, a tiny proportion of the 1.",negative,-1,0.9961712956428528
03526,2020,04,2020-04,bbc_radio4,covid,public health england has described as concerning the latest figures showing that in 24 hours another 563 people in the have died with the virus.,negative,-1,0.9908403754234314
03527,2020,04,2020-04,bbc_radio4,covid,a surgery in south wales has apologized to patients with serious illnesses who received a letter asking them to fill out a do not resuscitate form in case they developed covid-19.,neutral,0,0.997867226600647
03528,2020,08,2020-08,bbc_radio4,covid,testing has begun at sewage plants across england to to identify potential outbreaks of the coronavirus earlier than with medical testing.,neutral,0,0.9839006662368774
03529,2020,08,2020-08,bbc_radio4,covid,the firm says it endured and extremely challenging few months because of coronavirus.,negative,-1,0.999056875705719
03530,2020,08,2020-08,bbc_radio4,covid,"the union representing entertainment professionals says 5,000 jobs have been lost in the theatre industry due to covid-19.",negative,-1,0.9947286248207092
03531,2020,08,2020-08,bbc_radio4,covid,"rishi sunak said that eatout to help out would save jobs in the hospitality sector, which has been badly hit by the lockdown, but some in the industry say more long-term measures are needed.",neutral,0,0.9779543876647949
03532,2020,08,2020-08,bbc_radio4,covid,the lockdown restrictions and social distancing have left bars and restaurants in a desperate state.,negative,-1,0.999494194984436
03533,2020,08,2020-08,bbc_radio4,covid,trade unions have criticised the government decision to change the emphasis away from home working at a time when coronavirus infections are rising in some areas.,negative,-1,0.9991897940635681
03534,2020,08,2020-08,bbc_radio4,covid,"in leeds, football in july was still down 40 per cent despite lockdown measures being eased.",negative,-1,0.9984673857688904
03535,2020,08,2020-08,bbc_radio4,covid,firms must make sure they meet the government covid secure guidelines.,neutral,0,0.9975951313972473
03536,2020,08,2020-08,bbc_radio4,covid,"the contacted some of england largest employers, most said they didn't plan to bring the majority of staff back until the end of the year and social distancing rules meant offices couldn't operate like before.",negative,-1,0.9975574016571045
03537,2020,08,2020-08,bbc_radio4,covid,and other nine people have died in the after testing positive for coronavirus.,negative,-1,0.9952634572982788
03538,2020,08,2020-08,bbc_radio4,covid,tests for signs of coronavirus in wastewater have begun at sewage plants across england.,negative,-1,0.994773805141449
03539,2020,08,2020-08,bbc_radio4,covid,it thought testing could help authorities detect where new outbreaks of covid-19 will begin.,neutral,0,0.9543625116348267
03540,2020,08,2020-08,bbc_radio4,covid,"it was early in the pandemic that scientists discovered that coronavirus could be detected in wastewater, but turning that into a reliable surveillance system is trickier.",negative,-1,0.9895226359367371
03541,2020,08,2020-08,bbc_radio4,covid,"waste water is by its nature highly contaminated stuff, full of detergents and other chemicals be flush away that can affect just how accurate a coronavirus detection test might be.",negative,-1,0.997916042804718
03542,2020,08,2020-08,bbc_radio4,covid,but researchers say that mapping covid outbreaks through the sewage treatment network could provide an early warning of an outbreak.,negative,-1,0.9643577933311462
03543,2020,08,2020-08,bbc_radio4,covid,"and in this case, it estimated that people are shedding the virus in feces maybe up to a week before they're really starting to express strong symptoms.",negative,-1,0.996476948261261
03544,2020,08,2020-08,bbc_radio4,covid,"scientists across the and edinburgh, newcastle and bath have been working together to find tune and accurate reproducible tests that they say may eventually be able to quantify the amount of the virus in every sample.",neutral,0,0.9969310760498047
03545,2020,08,2020-08,bbc_radio4,covid,the government move this week to start testing at 44 wastewater treatment plants across england is a step towards a covid alert system that based on that test.,neutral,0,0.9964774250984192
03546,2020,08,2020-08,bbc_radio4,covid,they'll use the samples from these sites to verify that this rather messy analysis is accurate and reproducible before they start tracking local covid outbreaks through the sewage.,negative,-1,0.9980102181434631
03547,2020,08,2020-08,bbc_radio4,covid,the refereeing guidelines have been updated for games played while covid-19 restrictions are in place and apply at all levels of the game.,neutral,0,0.9960474371910095
03548,2020,08,2020-08,bbc_radio4,covid,the guidelines say that a player should be sent off if they clearly and from close range cough at an opponent or official as it wouldn't be in the spirit of the game.,negative,-1,0.9988313317298889
03549,2020,12,2020-12,bbc_radio4,covid,the prime minister has urged to back proposals for new coronavirus restrictions due to come into force when the lockdown in england ends at midnight.,neutral,0,0.9945078492164612
03550,2020,12,2020-12,bbc_radio4,covid,"the mass migration to online shopping, turbocharged by devastating and unpredictable covid lockdowns which may yet scupper january sales has created a retail apocalypse that is not quite true.",negative,-1,0.9920767545700073
03551,2020,12,2020-12,bbc_radio4,covid,"boris johnson has urged the commons to support new regional tears of coronavirus controls in england, telling his critics that easing off too quickly risks endangering the and forcing a further lockdown in the new year.",neutral,0,0.9909101128578186
03552,2020,12,2020-12,bbc_radio4,covid,then what we can't do is to lift all the restrictions at once or move too quickly in such a way that the virus would begin to spread rapidly again.,negative,-1,0.9925242066383362
03553,2020,12,2020-12,bbc_radio4,covid,"the former business secretary and for tumberidge wells, greg clark, said that his area had one of the lowest rates of coronavirus cases in england, but was in tier 3 alongside other parts of kent, the biggest county by population in the country.",neutral,0,0.9954363703727722
03554,2020,12,2020-12,bbc_radio4,covid,another former cabinet minister andrea ledsm said that people had had enough of restrictions and there was a high risk that some would not comply with the new rules.,negative,-1,0.9978989362716675
03555,2020,12,2020-12,bbc_radio4,covid,the government latest daily figures show that a further 603 people have died in the within 28 days of testing positive for coronavirus.,negative,-1,0.9906602501869202
03556,2020,12,2020-12,bbc_radio4,covid,"it can lead to confusion, distrust and in some cases protests against proven public health advice.",negative,-1,0.9988023042678833
03557,2020,12,2020-12,bbc_radio4,covid,"now with coronavirus vaccines well on the way, there a fresh push to separate fact from fiction.",negative,-1,0.7931623458862305
03558,2020,12,2020-12,bbc_radio4,covid,"silvie briand, director of pandemic and epidemic diseases at the world health organization, said communicating the science around potential new vaccines in the age of social media had been a major challenge.",negative,-1,0.9946964979171753
03559,2020,12,2020-12,bbc_radio4,covid,"a hungarian member of the european parliament has admitted being at an illegal gathering in breach of coronavirus restrictions, which was described by belgian media as an orgy.",negative,-1,0.9982072114944458
03560,2020,12,2020-12,bbc_radio4,covid,he apologized for breaking belgium strict coronavirus lockdown rules.,neutral,0,0.9984163045883179
03561,2020,12,2020-12,bbc_radio4,covid,"royal mill said it had considered the price rise is very carefully, but the coronavirus pandemic had made it a challenging year.",neutral,0,0.9874832630157471
03562,2020,12,2020-12,bbc_radio4,covid,"the prime minister has urged to support plans for new coronavirus restrictions, which are due to come into force in england at midnight.",neutral,0,0.9951139092445374
03563,2020,02,2020-02,bbc_radio4,covid,a big trial on an experimental vaccine against has been scrapped after early results showed more infections among people who had been given the vaccine than among those given a dummy.,negative,-1,0.9990013241767883
03564,2020,02,2020-02,bbc_radio4,covid,the health secretary matt hancock has warned that the new coronavirus that began in china will be around for months and tackling it will be a marathon not a sprint.,neutral,0,0.9872779846191406
03565,2020,02,2020-02,bbc_radio4,covid,"testing worldwide is being done on equipment designed in oxford, and today i'm making 20 million pounds available to the coalition for epidemic preparedness innovations to speed up the development of a vaccine.",neutral,0,0.9972047209739685
03566,2020,02,2020-02,bbc_radio4,covid,"i can also announce that public health england has sequenced the viral genome from the first two positive cases in the , and today is making that sequence available to the scientific community.",neutral,0,0.9978182315826416
03567,2020,02,2020-02,bbc_radio4,covid,the world health organization has urged countries not to impose unnecessary trade and travel restrictions as they to stop the virus spreading.,negative,-1,0.9753369688987732
03568,2020,02,2020-02,bbc_radio4,covid,material like this is fueling the anxiety about the viral outbreak.,negative,-1,0.9971469044685364
03569,2020,02,2020-02,bbc_radio4,covid,the experimental jab was a front runner in the effort to find a vaccine that can protect against infection.,neutral,0,0.9969202280044556
03570,2020,02,2020-02,bbc_radio4,covid,"the national institutes of health funded study was the largest and most advanced vaccine clinical trial to take place in south africa, a country that has one of the highest infection rates in the world.",neutral,0,0.9980465173721313
03571,2020,02,2020-02,bbc_radio4,covid,"in the analysis, 129 infections occurred among volunteers who'd had the vaccine compared to 123 infections among those who've been given a placebo or dummy jab instead.",negative,-1,0.9938414096832275
03572,2020,02,2020-02,bbc_radio4,covid,"the health secretary matt hancock has warned tackling coronavirus will be a marathon, not a sprint.",neutral,0,0.9951506853103638
03573,2020,07,2020-07,bbc_radio4,covid,"more than 11,000 people across the are set to lose their jobs as a growing list of companies announced cuts because of the impact of the coronavirus pandemic.",negative,-1,0.994976818561554
03574,2020,07,2020-07,bbc_radio4,covid,a member of the government senior scientific advisory body says the lockdown restrictions being eased in england this weekend are too widespread and highly irresponsible.,negative,-1,0.9994747042655945
03575,2020,07,2020-07,bbc_radio4,covid,wigan athletic has become the first football club to go into administration since the coronavirus outbreak.,negative,-1,0.9987186193466187
03576,2020,07,2020-07,bbc_radio4,covid,the true scale of the impact of the coronavirus pandemic on the economy is beginning to emerge.,neutral,0,0.8887203335762024
03577,2020,07,2020-07,bbc_radio4,covid,"meanwhile nearly 700 jobs are going at harrots, fewer tourists and the impact on trading from social distancing measures are being blamed.",negative,-1,0.9975501894950867
03578,2020,07,2020-07,bbc_radio4,covid,"the labour leader, sakeer stammer, has called on the government to extend the furloughed job protection scheme for business which businesses which have been particularly hard hit by the coronavirus pandemic.",neutral,0,0.9947137236595154
03579,2020,07,2020-07,bbc_radio4,covid,"in april more than half of the 6,000 staff were put on furlough, a further 500 were diverted to help create ventilators for use in fighting coronavirus, but that work has come to an end, and airbus' plan for the future has now been revealed.",negative,-1,0.9818923473358154
03580,2020,07,2020-07,bbc_radio4,covid,cansals in england say they're facing unsustainable financial pressure as a result of the coronavirus pandemic.,negative,-1,0.9980463981628418
03581,2020,07,2020-07,bbc_radio4,covid,"local authorities have long warned about stretch budgets, but the combination of increased costs due to coronavirus, notably in social care, coupled with the dropping income from fees from things like parking and leisure services, as well as concern about lost council tax and business rates, has created what labour called a perfect storm.",negative,-1,0.9972761273384094
03582,2020,07,2020-07,bbc_radio4,covid,"sikhi astama accused the prime minister of failing to understand the scale of the problem, saying councils will be crucial in the next phase of the coronavirus crisis, not least in managing any further local lockdowns.",negative,-1,0.9989151954650879
03583,2020,07,2020-07,bbc_radio4,covid,police in hong kong have made almost 400 arrests as thousands of protesters marked the 23rd anniversary of the territories hand over to china in defiance of a ban on large gatherings because of the coronavirus pandemic.,negative,-1,0.9952583909034729
03584,2020,07,2020-07,bbc_radio4,covid,the government says its sign agreements with local authorities to ensure they'll receive all the testing data they need to take action if there a surge in the number of infections in their areas.,neutral,0,0.9967252612113953
03585,2020,07,2020-07,bbc_radio4,covid,"ministers were accused of acting too slowly in leicester, where a second lockdown was implemented yesterday, three weeks after a rise in cases was first noticed.",negative,-1,0.9986414313316345
03586,2020,07,2020-07,bbc_radio4,covid,"local directors of public health have been calling for weeks for full access to what known as pillar two data, the detail of positive and negative tests for coronavirus in the community.",neutral,0,0.9968042373657227
03587,2020,07,2020-07,bbc_radio4,covid,"but public health england says full information was only given to the city council in leicester, the first place in england to be subject to a local lockdown on june 22nd.",negative,-1,0.9962083101272583
03588,2020,07,2020-07,bbc_radio4,covid,"that information was given to leicester council on june 25th, weeks after it was clear that there was a coronavirus problem in the city.",negative,-1,0.9924301505088806
03589,2020,07,2020-07,bbc_radio4,covid,smaller spikes in infection in other parts of the country have been traced to specific hospitals or factories and measures have been taken.,negative,-1,0.9779388904571533
03590,2020,07,2020-07,bbc_radio4,covid,"that street-by-street information, to show exactly where the positive cases are, is so important.",neutral,0,0.9986521601676941
03591,2020,07,2020-07,bbc_radio4,covid,"both may have been slow to act in this case, but it does beg the question, would local decision makers not have access to all the information they require about residents who test positive from the very beginning?",negative,-1,0.9892817735671997
03592,2020,07,2020-07,bbc_radio4,covid,figures from the department of health show another 176 people in the have died with covid-19 in the last 24 hours.,negative,-1,0.9905842542648315
03593,2020,07,2020-07,bbc_radio4,covid,"that brings the total number of deaths since the start of the pandemic to 43,906.",neutral,0,0.9629283547401428
03594,2020,07,2020-07,bbc_radio4,covid,"many businesses, including hotels and pubs, will be able to reopen in england on saturday, but a member of the government scientific advisory committee has described as highly responsible for decision to ease so many lockdown restrictions at once.",neutral,0,0.9942896366119385
03595,2020,07,2020-07,bbc_radio4,covid,a government spokesperson said clear guidelines had been set out for pubs and other venues in england to keep customers safe and make sure locations are covid secure and all the measures would be kept under constant review.,neutral,0,0.9984867572784424
03596,2020,07,2020-07,bbc_radio4,covid,the deputy chief medical officer jonathan van tam has said the has enough stocks of the drug remdesivir which has been shown to shorten stays in hospital for those most seriously ill with covid-19.,neutral,0,0.9968746900558472
03597,2020,07,2020-07,bbc_radio4,covid,professor martin landre from oxford university is helping to assess several treatments for coronavirus in a massive study and is dismayed by the deal struck between the and giliad.,negative,-1,0.9990360736846924
03598,2020,07,2020-07,bbc_radio4,covid,"we're going to athletic football club has gone into administration, citing the significant impact of the coronavirus pandemic.",negative,-1,0.9977643489837646
03599,2020,07,2020-07,bbc_radio4,covid,i don't know the funding didn't come in so that might be coronavirus-related.,negative,-1,0.9975433945655823
03600,2020,07,2020-07,bbc_radio4,covid,wiggen plight has heightened fears that other clubs could fall into administration and be unable to withstand the blow to their income caused by coronavirus and stadiums being closed to fans.,negative,-1,0.9982409477233887
03601,2020,07,2020-07,bbc_radio4,covid,"more than 11,000 people are set to lose their jobs as the coronavirus pandemic takes its toll on businesses.",negative,-1,0.9967081546783447
03602,2020,07,2020-07,bbc_radio4,covid,wigan athletic has become the first football club to go into administration since the coronavirus outbreak.,negative,-1,0.9987186193466187
03603,2020,07,2020-07,bbc_radio4,covid,i'll drive us back to the test centre and when we got back to the test centre he did the road signs.,neutral,0,0.9965303540229797
03604,2020,06,2020-06,bbc_radio4,covid,"thousands of primary pupils in england have been attending school for the first time in 10 weeks, on a day which has seen the biggest easing of the lockdown since restrictions were introduced in march.",neutral,0,0.9983333945274353
03605,2020,06,2020-06,bbc_radio4,covid,a dentist who believes he inadvertently infected his father with covid-19 is suing the health secretary and public health england for negligence.,negative,-1,0.9982815980911255
03606,2020,06,2020-06,bbc_radio4,covid,children have been returning to primary schools in england for the first time in 10 weeks in the most extensive easing of lockdown measures since the start of the coronavirus pandemic.,neutral,0,0.9980409741401672
03607,2020,06,2020-06,bbc_radio4,covid,the national education union which speaks for classroom teachers restated its concern that testing and tracing systems are not fully operational and the number of cases too high.,negative,-1,0.9934414625167847
03608,2020,06,2020-06,bbc_radio4,covid,other changes to the lockdown rules have seen the return of outdoor markets in england while car showrooms have also reopened their doors.,neutral,0,0.9970802664756775
03609,2020,06,2020-06,bbc_radio4,covid,what hard to predict is how well shoppers will observe the strict social distancing guidelines.,negative,-1,0.9902014136314392
03610,2020,06,2020-06,bbc_radio4,covid,government figures show that another 111 people have died after testing positive for coronavirus in the in the past 24 hours.,negative,-1,0.9935922026634216
03611,2020,06,2020-06,bbc_radio4,covid,"it takes the total number of deaths since the pandemic began to 39,045.",neutral,0,0.9719009399414062
03612,2020,06,2020-06,bbc_radio4,covid,"the first minister of scotland, nicholas sturgeon, has warned people flouting the lockdown that there that restrictions could be reimposed if infection rates rise again.",negative,-1,0.9959381818771362
03613,2020,06,2020-06,bbc_radio4,covid,"if there is continued evidence of even a minority not abiding by these guidelines and travelling unnecessarily if people meet up in larger groups or if they're making journeys which risk spreading the virus, we will have to put these restrictions on group size and travel distance into law.",negative,-1,0.9921566247940063
03614,2020,06,2020-06,bbc_radio4,covid,"but the government in westminster and cardiff revised their advice, saying the rate of infection had reached a level it was before the shielding policy was introduced.",negative,-1,0.9888774752616882
03615,2020,06,2020-06,bbc_radio4,covid,"howard histings, he owned a chain of hotels, said his firm was working on new arrangements to keep the social distancing rules.",neutral,0,0.9909380674362183
03616,2020,06,2020-06,bbc_radio4,covid,"toularty believes the government scientific advisors knew coronavirus transmission was happening, but public health england didn't tell the public had it done so.",negative,-1,0.9950008988380432
03617,2020,06,2020-06,bbc_radio4,covid,"toularty claims negligent and irresponsible delays by the government has led to numerous avoidable deaths, stressing that if the lockdown had been introduced only a week sooner, some 30,000 lives would have been saved.",negative,-1,0.9956172704696655
03618,2020,06,2020-06,bbc_radio4,covid,figures from cancer research suggest that nearly two and a half million people may be waiting for cancer screening or treatment as a result of delays caused by the coronavirus pandemic.,negative,-1,0.9862116575241089
03619,2020,06,2020-06,bbc_radio4,covid,spain has reported no coronavirus-related deaths over a 24-hour period for the first time since march.,neutral,0,0.9916749596595764
03620,2020,06,2020-06,bbc_radio4,covid,"officials said the falling number of cases had allowed for the easing of lockdown restrictions, which today included the reopening of the guggenheim museum in bilbao.",neutral,0,0.9931343793869019
03621,2020,06,2020-06,bbc_radio4,covid,a raft of hygiene and social distancing measures meant that numbers were strictly limited at gospels park.,negative,-1,0.9979628324508667
03622,2020,06,2020-06,bbc_radio4,covid,"children have been returning to primary schools in england for the first time in ten weeks after the coronavirus lockdown, but schools in some areas remain shut.",negative,-1,0.9794712662696838
03623,2020,06,2020-06,bbc_radio4,covid,scotland first minister nicholas sturgeon has warned people flouting the lockdown that restrictions could be reimposed if infection rates rise again.,negative,-1,0.9969536066055298
03624,2020,06,2020-06,bbc_radio4,covid,a dentist is suing the health secretary and public health england for negligence over the death of his father from covid-19.,negative,-1,0.998043417930603
03625,2020,03,2020-03,bbc_radio4,covid,boris johnson has warned there could be a very significant rise in the number of cases of coronavirus in the and that the country faces a challenge in the weeks and months ahead.,neutral,0,0.9857162833213806
03626,2020,03,2020-03,bbc_radio4,covid,"boris johnson has said that the country needs to be prepared for more people to become infected with the coronavirus, warning that there is likely to be a very significant expansion in the number of cases.",negative,-1,0.9824720621109009
03627,2020,03,2020-03,bbc_radio4,covid,it was confirmed this afternoon that three more people have tested positive for coronavirus in england.,negative,-1,0.9954299926757812
03628,2020,03,2020-03,bbc_radio4,covid,that could lead to a coronavirus test.,negative,-1,0.9921274185180664
03629,2020,03,2020-03,bbc_radio4,covid,"a new online 111 coronavirus questionnaire was launched last week, taking users through a series of questions about recent travel and symptoms.",neutral,0,0.9974554181098938
03630,2020,03,2020-03,bbc_radio4,covid,"it an example of the extra work currently being done by the in response to the virus threat, along with sending staff to people homes for testing and organising tests at hospitals.",neutral,0,0.9983620047569275
03631,2020,03,2020-03,bbc_radio4,covid,more money has been promised by ministers to the to provide facilities to deal with virus cases.,neutral,0,0.9754185080528259
03632,2020,03,2020-03,bbc_radio4,covid,"the number of coronavirus deaths around the world has now passed 3,000, most are in china where the outbreak began.",negative,-1,0.9870074391365051
03633,2020,03,2020-03,bbc_radio4,covid,"it been announced that 300,000 health workers are to go door to door to test for the virus.",negative,-1,0.9943700432777405
03634,2020,03,2020-03,bbc_radio4,covid,coronavirus has already claimed more lives in iran than in any other country outside china and it continuing to spread alarmingly despite the closure of schools and universities and the cancellation of big public gatherings including friday prayers.,negative,-1,0.9957571625709534
03635,2020,03,2020-03,bbc_radio4,covid,more than 500 new cases of coronavirus have been confirmed today alone a 50 percent increase on yesterday total.,negative,-1,0.9923927783966064
03636,2020,03,2020-03,bbc_radio4,covid,"what worried, scientists, there is studies of two infected patients in the state, one case from late january and one from much later, that indicate the virus may have been spreading through the community for up to six weeks.",negative,-1,0.9952103495597839
03637,2020,03,2020-03,bbc_radio4,covid,"florida has declared a public health emergency after it identified its first two cases, and governor andrew cuomo confirmed that a female health worker returning from iran had been the first person to test positive for the virus in new york.",negative,-1,0.9950418472290039
03638,2020,03,2020-03,bbc_radio4,covid,"airlines have stopped flights to and from city scene as high risk, but it expected the coming days will bring a sharp rise in the number of people in the identified with the virus, partly because of increased testing.",negative,-1,0.9974088072776794
03639,2020,03,2020-03,bbc_radio4,covid,british airways and ryanair have cancelled hundreds more flights because of the coronavirus.,negative,-1,0.9993638396263123
03640,2020,03,2020-03,bbc_radio4,covid,the said a worsening of the coronavirus situation would weaken growth further considerably.,negative,-1,0.9992523789405823
03641,2020,03,2020-03,bbc_radio4,covid,the prime minister has warned that the country faces a challenge in the weeks and months ahead with a very significant rise in the number of cases of coronavirus likely.,negative,-1,0.9846103191375732
03642,2020,05,2020-05,bbc_radio4,covid,"the government says it has met its target of 100,000 tests per day for coronavirus.",neutral,0,0.997209370136261
03643,2020,05,2020-05,bbc_radio4,covid,"the health secretary matt hancock has said the has surpassed its goal of carrying out 100,000 coronavirus tests a day.",neutral,0,0.9974973797798157
03644,2020,05,2020-05,bbc_radio4,covid,"he announced a further 739 people had died with covid-19, taking the total number of deaths to more than 27,500.",neutral,0,0.9777816534042358
03645,2020,05,2020-05,bbc_radio4,covid,some staff and care workers who were self-isolating with covid complained that they weren't able to return to work because they couldn't get tested.,negative,-1,0.9985587000846863
03646,2020,05,2020-05,bbc_radio4,covid,questions remain about whether the should have been better prepared for this kind of pandemic with the capacity for widespread testing from the start of the outbreak.,negative,-1,0.954308807849884
03647,2020,05,2020-05,bbc_radio4,covid,this is an important stepping stone towards a much larger testing programme which could eventually help the ease lockdown restrictions and keep the virus under control.,neutral,0,0.9986775517463684
03648,2020,05,2020-05,bbc_radio4,covid,a widespread effective testing regime is regarded as a vital tool in tackling the pandemic.,neutral,0,0.9983662962913513
03649,2020,05,2020-05,bbc_radio4,covid,it means that ministers can begin to think about easing lockdown and replacing it with mass testing and contact tracing.,neutral,0,0.9946529865264893
03650,2020,05,2020-05,bbc_radio4,covid,if you like it locking down the people who have the virus will might have the virus but not locking down the whole economy.,negative,-1,0.9946040511131287
03651,2020,05,2020-05,bbc_radio4,covid,we now intend to undertake enhanced outbreak investigation in all care homes where there are any cases of the virus.,negative,-1,0.9908592104911804
03652,2020,05,2020-05,bbc_radio4,covid,"and this will involve testing, subject of course, to individuals consent, all residents and staff, whether or not they have symptoms.",neutral,0,0.9382743239402771
03653,2020,05,2020-05,bbc_radio4,covid,new figures have revealed a stark contrast between mortality rates related to coronavirus into prived areas of england and those in more affluent ones.,neutral,0,0.9898871779441833
03654,2020,05,2020-05,bbc_radio4,covid,our london has a hall has been hardest hit by the pandemic in terms of deaths.,neutral,0,0.9872640371322632
03655,2020,05,2020-05,bbc_radio4,covid,the level of covid-19 related deaths was more than 2.,neutral,0,0.9417524337768555
03656,2020,05,2020-05,bbc_radio4,covid,"today data painted a similar picture for wales and backed up reserves from the united states, that showed poorer communities there have also been disproportionately affected by covid-19.",neutral,0,0.9922820925712585
03657,2020,05,2020-05,bbc_radio4,covid,the children agency has warned that millions of children risk missing out on vaccinations against illnesses such as measles because of restrictions during the coronavirus pandemic.,negative,-1,0.5407655239105225
03658,2020,05,2020-05,bbc_radio4,covid,the company says passengers will be forced to wear face masks and follow social distancing guidelines.,negative,-1,0.9994663596153259
03659,2020,05,2020-05,bbc_radio4,covid,"but the risk of covid-19 means they must have enough aprons, gloves and masks and stocks are running perilously low.",negative,-1,0.9956790804862976
03660,2020,05,2020-05,bbc_radio4,covid,"but across the board there a concern that when lockdown eventually eases the demand for face masks will surge, making them even harder to get hold of.",negative,-1,0.986504077911377
03661,2020,05,2020-05,bbc_radio4,covid,"over the next few days at least 31 american states, including georgia, oklahoma and ohio, will begin reopening businesses and further loosening social distancing restrictions.",neutral,0,0.9973998069763184
03662,2020,05,2020-05,bbc_radio4,covid,at midnight last night the federal state home guidelines expired and nearly half the states are either reopening or putting in place plans to do so.,neutral,0,0.9880856275558472
03663,2020,05,2020-05,bbc_radio4,covid,"not all states have been hit by coronavirus equally, but there seems to be a strong political element here.",negative,-1,0.9909710884094238
03664,2020,05,2020-05,bbc_radio4,covid,"states with republican governors seem more keen to reopen, despite not having met federal guidelines that stipulate the number of cases falling.",neutral,0,0.6849873065948486
03665,2020,05,2020-05,bbc_radio4,covid,"some restrictions will be eased in areas where there have been few or no cases of coronavirus, but for many millions of people, the measures will remain in place.",negative,-1,0.9908573031425476
03666,2020,05,2020-05,bbc_radio4,covid,"a plow is from patients and staff, as a man who recovered from coronavirus walks out of a hospital in the southern state of kerala.",negative,-1,0.9916223883628845
03667,2020,05,2020-05,bbc_radio4,covid,"young people appear to be significantly more likely than their parents or grandparents to be struggling with the restrictions of the lockdown, a survey for the inside company britain thinks suggests that 42% of 18 to 24-year-olds are finding it hard to cope with the rules on social isolation.",negative,-1,0.9338898062705994
03668,2020,05,2020-05,bbc_radio4,covid,"the decades british farmers have relied on migrant workers to bring in the harvest, but this year the coronavirus means they're having to look closer to home for their manpower.",negative,-1,0.9923852682113647
03669,2020,05,2020-05,bbc_radio4,covid,coronavirus restrictions have almost cut off the supply of workers from eastern europe.,negative,-1,0.9986894726753235
03670,2020,05,2020-05,bbc_radio4,covid,"clubs were also told that around 40,000 coronavirus tests might be required for players and staff.",negative,-1,0.998744010925293
03671,2020,05,2020-05,bbc_radio4,covid,the government has confirmed there been a major expansion of testing for the coronavirus and that it reached its goal of carrying out a hundred thousand tests a day.,neutral,0,0.8633434772491455
03672,2020,05,2020-05,bbc_radio4,covid,there have been a further 739 deaths linked to covid-19 bringing the total to more than 27 and a half thousand.,negative,-1,0.9284140467643738
03673,2020,05,2020-05,bbc_radio4,covid,"boris is back to work after obviously being unwell, having covid-19 and also his back to work after the birth of his son.",negative,-1,0.9979996085166931
